timestamp,event_type,token_id,reset_time_utc8
2025-12-01 04:51:05,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-01 12:51:05
2025-12-01 04:51:15,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-01 12:51:15
2025-12-01 09:30:41,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-01 17:30:41
2025-12-01 09:30:50,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-01 17:30:50
2025-12-01 14:24:11,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-01 22:24:11
2025-12-01 14:24:21,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-01 22:24:21
2025-12-01 23:20:30,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 07:20:30
2025-12-01 23:20:40,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 07:20:40
2025-12-02 04:32:56,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 12:32:56
2025-12-02 04:33:10,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 12:33:10
2025-12-02 09:28:08,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 17:28:08
2025-12-02 09:28:23,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 17:28:23
2025-12-02 14:24:49,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 22:24:49
2025-12-02 14:25:03,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 22:25:03
2025-12-02 23:19:45,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-03 07:19:45
2025-12-02 23:19:53,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-03 07:19:53
2025-12-03 04:30:17,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-03 12:30:17
2025-12-03 04:30:25,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-03 12:30:25
